depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,Ndep,Narr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,budget,aircraft_weight,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,3164.139912,0,1613.456274,0,624.44,1,3,0,0,1,2,1,2,0,0,30.12,3700,19,2.574,0,0,0,0,1,0,0,2,3,233.182823,451.4374512,451.4374512,242.7617084,476.8595057,438.304896,12.71666667
0,3586.56812,2,2673.277994,0,474.01,1,4,0,0,2,1,2,1,0,0,30.18,10000,17,8.2368,0,0,0,0,0,0,0,2,3,360.1579162,464.9373057,403.3243002,335.0752393,482.2133852,351.6997535,12.68333333
0,2906.287768,0,2124.478679,0,375.14,3,5,0,0,3,0,3,0,0,0,29.94,9000,19,6.1776,0,0,0,0,0,0,0,2,3,238.4029889,415.3781161,345.2322658,249.1369115,432.2732357,326.8905525,12.63333333
1,4213.364126,0,2670.792432,1,1055.24,0,0,2,1,2,1,0,0,2,1,30,10000,18,11.3256,0,0,0,0,0,0,0,2,3,325.244122,527.2260948,375.463352,336.6196967,522.7682434,391.0870392,12.62318333
0,4766.12296,2,3582.437805,0,472.48,3,0,0,0,3,0,3,0,0,0,30.21,10000,19,5.148,0,0,0,0,0,0,0,2,3,346.7835602,475.5971002,358.3786602,308.8773861,550.3332429,345.0656819,12.61666667
0,5196.777503,0,4396.66863,1,815.68,1,2,0,0,1,2,1,2,0,0,30.21,10000,11,5.6628,0,0,0,0,0,0,0,2,3,296.6745605,445.0817881,427.6274493,306.0696467,473.1725573,406.4468584,12.58333333
1,4048.172507,0,2998.055059,1,640.73,0,0,3,0,3,0,0,0,3,0,30.24,10000,17,5.148,0,0,0,0,0,0,0,2,3,290.4158497,428.9275833,318.8455803,300.6327831,424.186549,370.5413946,12.57811667
0,3047.896009,2,2372.406224,0,376.6,0,4,0,0,0,3,0,3,0,0,30.15,10000,18,1.5444,0,0,0,0,0,0,0,2,3,288.8112785,431.1864933,437.8209706,285.0635056,438.7981222,398.6947986,12.56666667
0,5128.844115,0,4463.257869,0,518.45,2,2,0,0,1,2,1,2,0,0,30,10000,18,4.6332,0,0,0,0,0,0,0,2,3,252.7281182,356.1553919,337.640542,298.9334816,424.3562617,374.983943,12.53435
0,2980.457449,0,1956.493279,1,656.28,2,1,0,0,3,0,3,0,0,0,30.24,10000,17,5.6628,0,0,0,0,0,0,0,2,2,338.5986499,413.0057264,321.9919899,335.2735427,405.5157462,375.8021881,12.53333333
0,4374.771819,2,3861.246782,0,366.26,3,1,0,0,3,0,3,0,0,0,30.24,9000,13,3.0888,0,0,0,0,0,0,0,2,3,348.2594911,494.9064723,430.3213262,382.6570626,512.7074946,421.5829817,12.50225
0,2904.643632,2,1833.940898,0,376.75,1,3,0,0,1,2,1,2,0,0,30.09,10000,17,4.1184,0,0,0,0,0,0,0,2,3,309.553661,538.2571208,391.0024298,295.8348902,512.0474042,489.9434035,12.5
0,3732.378464,2,2796.736639,0,430.69,3,1,0,0,3,0,3,0,0,0,29.91,10000,20,7.2072,1,0,0,0,0,0,0,2,3,323.0930939,439.1586829,323.0930939,326.1921745,434.948232,362.9799683,12.5
0,2969.582029,2,1833.940898,0,375.59,3,1,0,0,3,0,3,0,0,0,30.27,10000,12,4.1184,0,0,0,0,0,0,0,2,3,301.2926788,493.7362484,390.7762008,320.752371,463.4468305,390.7075358,12.5
0,4518.539899,2,3238.306472,1,632.57,1,4,0,0,1,2,1,2,0,0,29.94,10000,18,6.1776,0,0,0,0,0,0,0,2,2,421.2617835,474.210524,479.5350769,391.5087429,466.320244,464.4535352,12.48333333
0,4037.997501,2,2213.364529,1,808.6,2,2,0,0,2,1,2,1,0,0,29.94,8000,20,5.148,0,0,0,0,0,0,0,2,3,259.4710232,410.5355692,326.2067276,275.0172521,427.7157638,335.0032962,12.47105
0,4445.762024,0,3903.875153,0,293.06,2,2,0,0,2,1,2,1,0,0,30.27,10000,17,4.6332,0,0,0,0,0,0,0,2,3,353.4181643,386.1469151,330.0703021,332.4206824,418.9036697,338.6471979,12.45
0,4394.947039,2,3903.875153,0,289.75,2,0,0,0,3,0,3,0,0,0,30,7000,18,6.6924,0,0,0,0,0,0,0,2,3,321.5391067,472.9620448,381.8308058,314.143358,532.1624994,347.9734195,12.45
0,5174.732731,2,4412.029362,0,477.49,3,4,0,0,2,1,2,1,0,0,30.18,10000,12,6.1776,0,0,0,0,0,0,0,2,2,298.0123981,448.3471365,418.0647671,239.6156216,516.4067286,493.990898,12.45
0,3501.773556,0,2850.451236,0,289.4,1,1,0,0,3,0,3,0,0,0,30.33,10000,13,2.574,0,0,0,0,0,0,0,2,3,218.4358773,526.2129274,218.4358773,274.2711253,468.1483616,348.7981682,12.43333333
0,4335.724324,0,3335.256684,0,1009.17,1,7,0,0,1,2,1,2,0,0,30.12,10000,14,8.7516,0,0,0,0,0,0,0,2,3,501.6238166,424.4029373,512.385529,412.5256707,417.8719333,468.9943011,12.42298333
0,2552.653221,0,1760.31246,1,328.24,1,5,0,0,3,0,3,0,0,0,30.03,8000,17,8.7516,0,0,0,0,0,0,0,2,2,207.6754347,421.2837049,273.9043943,283.5733049,449.0778109,356.5268576,12.4
0,4522.348939,0,3582.437805,0,372.24,2,2,0,0,2,1,2,1,0,0,30,10000,18,11.3256,0,0,0,0,0,0,0,2,3,347.9952715,482.1872593,443.9780455,282.7539615,541.9161617,453.2755958,12.4
0,4151.855408,2,3136.585927,0,279.55,3,1,0,0,3,0,3,0,0,0,29.91,7000,20,4.1184,0,0,0,0,0,0,0,2,2,321.8804523,434.8456811,403.0749843,312.1079076,461.0531088,378.3630667,12.4
0,4708.047015,2,4182.338985,0,379.93,3,0,0,0,3,0,3,0,0,0,30.21,10000,19,5.148,0,0,0,0,0,0,0,2,3,327.0209548,475.5971002,354.8963665,298.1446582,550.3332429,333.651984,12.388
0,4737.994579,2,3582.437805,0,505.61,3,0,0,0,3,0,3,0,0,0,30.27,10000,17,8.7516,0,0,0,0,0,0,0,2,3,323.5009724,416.8590323,370.8547987,308.2835234,446.35563,359.2372574,12.38333333
0,3394.268322,0,2361.997994,0,608.47,3,1,0,0,3,0,3,0,0,0,30,2400,20,2.574,0,0,0,0,1,0,0,2,2,386.9102824,426.2728601,381.4910311,345.0487318,400.6363521,406.5915713,12.36876667
0,2754.834779,2,2347.64691,0,309.51,3,1,0,0,3,0,3,0,0,0,30.3,10000,12,3.0888,0,0,0,0,0,0,0,2,3,259.8558572,472.6382781,364.5108136,266.230241,445.3431343,350.5747263,12.36666667
0,3438.794258,0,2795.294972,0,425.91,2,1,0,0,2,1,2,1,0,0,30.33,10000,14,3.6036,0,0,0,0,0,0,0,2,3,403.3929802,519.8699994,366.7451359,360.2761211,461.3454164,461.6314898,12.35
0,3425.230503,2,2809.55352,1,607.5,2,3,0,0,2,1,2,1,0,0,30.3,10000,14,6.1776,0,0,0,0,0,0,0,2,3,290.1203902,452.5523578,373.711768,318.1439274,438.06107,388.8078467,12.3478
0,4151.855408,2,3136.585927,0,279.55,3,4,0,0,3,0,3,0,0,0,30.03,6000,21,3.6036,0,0,0,0,0,0,0,2,3,398.0452277,462.7724006,401.6820296,388.4441105,436.7260073,435.224134,12.33333333
0,5696.160224,0,4742.590457,0,577.4,3,1,0,0,3,0,3,0,0,0,30.18,10000,18,4.6332,0,0,0,0,0,0,0,2,3,297.1105662,504.6776082,342.3685781,326.6733475,460.8436253,379.8511156,12.31666667
0,5206.616314,2,4286.46946,0,672.57,3,5,0,0,3,0,3,0,0,0,30.12,10000,22,2.574,0,0,0,0,0,0,0,2,2,322.2671636,442.3307786,419.8906301,322.3302658,460.7686706,401.5162633,12.3062
0,4149.985693,2,3285.391109,1,574.96,3,1,0,0,3,0,3,0,0,0,30.09,8000,18,5.148,1,0,0,0,0,0,0,2,3,454.4174581,412.955421,441.5700643,372.6413795,444.9770437,392.7180359,12.29528333
0,4523.028523,0,2757.056366,1,724.39,3,0,0,0,2,1,2,1,0,0,30,8000,17,6.1776,0,0,0,0,0,0,0,2,3,343.2385181,435.3989267,456.2819736,377.6732876,446.2684471,412.2499296,12.2837
0,3423.504453,0,2778.940341,0,285.79,1,2,0,0,3,0,3,0,0,0,30.09,8000,18,8.7516,0,0,0,0,0,0,0,2,3,309.7818892,463.4193863,382.9188393,334.9132484,465.076958,374.6468178,12.26666667
0,4394.947039,2,3903.875153,0,289.75,2,7,0,0,2,1,2,1,0,0,29.91,10000,23,9.2664,0,0,0,0,0,0,0,2,3,383.5151904,429.0490657,360.0683985,408.1982615,439.9713126,398.5201363,12.25
0,2876.928928,2,2124.478679,0,377.09,2,5,0,0,2,1,2,1,0,0,30.33,9000,12,2.574,0,0,0,0,0,0,0,2,3,249.0962436,433.360377,387.2292794,250.4402119,430.0173307,405.0262516,12.19526667
0,4201.127673,2,3628.070144,0,531.51,2,3,0,0,2,1,2,1,0,0,30.15,10000,19,4.6332,0,0,0,0,0,0,0,2,3,281.8422279,455.7759106,354.8453928,250.7320636,435.8630432,339.9006836,12.16666667
0,3638.981977,2,2839.653716,0,377.65,1,4,0,0,2,1,2,1,0,0,30.21,10000,18,5.148,0,0,0,0,0,0,0,2,3,311.8519097,366.0817115,359.9621228,310.6681172,451.3200781,333.4463505,12.13525
0,2896.884886,2,1833.940898,0,377.82,3,1,0,0,3,0,3,0,0,0,29.94,7000,19,3.0888,0,0,0,0,0,0,0,2,3,338.5164069,483.7170617,430.7948211,352.3548162,482.2583701,375.7265077,12.13333333
0,3042.824869,4,2124.478679,0,555.65,1,2,0,0,1,2,1,2,0,0,30.33,10000,15,3.0888,0,0,0,0,0,0,0,2,3,394.0194874,493.3681391,505.8653333,358.3220895,457.521649,450.084921,12.1
0,4094.919776,2,3734.719971,0,552.21,1,6,0,0,1,2,1,2,0,0,30.15,10000,16,5.148,0,0,0,0,0,0,0,2,2,381.0325806,505.0495886,453.3273731,381.1286057,503.9476837,467.2409653,12.09516667
0,2716.366429,2,1833.940898,0,457.41,2,2,0,0,2,1,2,1,0,0,29.91,10000,19,6.6924,1,0,0,0,0,0,0,2,3,330.444677,419.0805263,339.3702484,304.9180003,453.8409481,340.4273571,12.08333333
0,4260.22556,0,3308.110207,0,607.66,2,2,0,0,2,1,2,1,0,0,29.91,6000,19,1.5444,0,0,0,0,0,0,0,2,3,277.8018831,408.3409534,337.3742121,330.0823571,400.0352913,343.0714182,12.08333333
0,4613.189719,0,3683.738729,0,465.59,3,2,0,0,3,0,3,0,0,0,30.24,6000,18,5.6628,0,0,0,0,0,0,0,2,3,372.3893176,485.8751281,443.9139836,365.6944139,453.3999107,440.8873311,12.06666667
0,3226.104784,0,2719.466639,0,350.95,3,1,0,0,3,0,3,0,0,0,30.15,10000,19,1.5444,0,0,0,0,0,0,0,2,2,347.0977329,456.3609751,510.8540667,354.7084027,429.640383,412.1355805,12.05553333
0,4569.42825,2,4196.424546,0,456.97,2,1,0,0,2,1,2,1,0,0,30.15,10000,18,5.148,0,0,0,0,0,0,0,2,3,285.0428633,452.3574656,474.5270443,318.5627079,438.4947174,390.7600006,12.05
0,2965.914903,2,2124.478679,0,711.21,2,3,0,0,2,1,2,1,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,3,410.664477,433.3629024,393.8327828,381.7700902,421.0657442,426.8059503,12.04348333
0,3142.706126,2,2124.478679,0,375.05,1,3,0,0,1,2,1,2,0,0,29.91,6000,19,1.5444,0,0,0,0,0,0,0,2,3,378.2597433,377.4184005,405.4684808,340.8338676,412.5053633,377.8390719,12.03333333
0,3294.627025,2,2681.447175,0,378.24,2,1,0,0,2,1,2,1,0,0,30.15,10000,21,1.0296,0,0,0,0,0,0,0,2,3,341.7790759,509.8639357,470.7886214,311.8742985,444.8924624,425.8215058,12.01666667
0,3681.566732,2,3131.859869,1,480.21,2,4,0,0,2,1,2,1,0,0,30.24,8000,11,4.1184,0,0,0,0,0,0,0,2,2,273.8026319,480.5413003,398.6182554,264.2220958,484.8625976,422.4695302,11.96666667
0,2646.5917,0,1833.940898,0,377.36,2,5,0,0,2,1,2,1,0,0,30.33,10000,15,3.0888,0,0,0,0,0,0,0,2,3,282.7996582,512.9737172,391.6644979,279.3946115,452.5574893,376.5595704,11.95965
0,3727.959512,2,2213.364529,1,742.61,2,1,0,0,3,0,3,0,0,0,30.15,9000,18,7.2072,0,0,0,0,0,0,0,2,2,286.7286574,526.3457827,421.7683976,283.962815,444.5170673,406.53722,11.93333333
1,5085.457463,0,3298.672729,1,860.09,0,0,2,2,2,1,0,0,2,1,30.27,10000,17,5.148,0,0,0,0,0,0,0,2,3,272.7232367,469.6607133,338.5493473,265.2165022,440.4485803,336.7563963,11.91811667
0,3963.212064,2,3388.790544,0,430.19,3,2,0,0,3,0,3,0,0,0,30,10000,18,4.1184,0,0,0,0,0,0,0,2,3,308.3598188,414.217633,343.6488391,302.954724,447.6951177,336.0895031,11.91666667
0,3736.24766,2,3136.585927,0,239.32,3,1,0,0,3,0,3,0,0,0,30.15,10000,18,4.6332,0,0,0,0,0,0,0,2,3,327.6345826,343.1297949,286.8485696,358.3740299,395.8462477,333.6511886,11.9
0,4681.970469,2,3602.878894,0,861.93,2,1,0,0,3,0,3,0,0,0,30.36,10000,17,4.6332,0,0,0,0,0,0,0,2,2,319.128524,457.5758953,329.8986764,330.8970817,427.3099229,366.1912873,11.9
0,4745.933318,2,3953.255672,0,351.95,1,2,0,0,2,1,2,1,0,0,30.09,10000,15,8.2368,1,0,0,0,0,0,0,2,3,335.2244205,379.9296259,348.9205546,313.4767855,431.2346657,357.5770232,11.89306667
1,4682.732158,0,3212.461363,1,708.24,0,0,5,2,3,0,0,0,3,0,30.09,10000,15,9.7812,0,0,0,0,0,0,0,2,3,382.8490586,498.6966932,414.9352182,339.1781371,443.538749,431.2946579,11.88333333
0,4088.021365,0,3181.585221,0,681.19,2,2,0,0,2,1,2,1,0,0,30.3,10000,16,4.6332,0,0,0,0,0,0,0,2,2,297.8535777,532.5203101,426.728978,294.1799148,495.3741466,415.1869439,11.8649
0,3220.158172,2,2606.008618,0,376.6,1,2,0,0,2,1,2,1,0,0,30.09,10000,15,6.6924,1,0,0,0,0,0,0,2,3,338.0225321,418.7867938,340.0596198,300.7443528,436.9399752,370.4623722,11.85
0,3214.44931,2,2124.478679,0,375.2,1,4,0,0,1,2,1,2,0,0,30.27,10000,17,3.6036,0,0,0,0,0,0,0,2,3,191.0432225,457.7263154,390.9320336,236.9098878,456.0460666,430.9022349,11.81666667
0,3666.002704,2,2774.224608,0,441.19,2,0,0,0,3,0,3,0,0,0,30.36,10000,17,6.1776,0,0,0,0,0,0,0,2,3,303.3166282,522.264514,411.4467691,311.3742921,504.5510981,406.528448,11.81666667
1,3602.703961,0,2103.062794,1,786.3,0,0,4,1,3,0,0,0,3,0,30.27,9000,16,2.0592,0,0,0,0,0,0,0,2,3,309.8116559,416.2841106,379.7890622,310.6149315,424.2154539,338.3390002,11.80343333
0,3800.895945,2,3349.691178,1,403.2,1,4,0,0,1,2,1,2,0,0,30.09,7000,18,6.6924,1,0,0,0,0,0,0,2,3,331.5970746,460.7830202,361.2703514,335.7983936,471.0066228,353.7413746,11.8
0,897.0935586,2,537.1081684,3,203.25,2,2,0,0,3,0,3,0,0,0,29.88,6000,22,1.5444,0,0,0,0,0,0,0,2,3,131.8513391,450.7788051,306.5030817,180.9147251,439.8840189,321.1341,11.8
0,3757.400297,0,2583.432042,0,542.32,4,2,0,0,3,0,3,0,0,0,30.27,8000,18,3.6036,0,0,0,0,0,0,0,2,2,302.9119699,511.6645665,405.2712262,321.4980041,478.6640313,407.2882682,11.8
0,4432.090582,0,3207.012582,0,745.86,3,5,0,0,2,1,2,1,0,0,30.09,10000,16,7.2072,0,0,0,0,0,0,0,2,3,311.4458305,483.3060374,492.6640688,284.9499036,463.5921567,437.5419991,11.76666667
0,4604.526398,2,4095.373395,0,414.89,1,2,0,0,1,2,1,2,0,0,30.24,10000,19,5.6628,0,0,0,0,0,0,0,2,3,334.8699151,361.4912919,353.0249057,278.0847037,406.4928641,348.1806035,11.76666667
0,4485.366874,0,3683.738729,0,473.7,1,3,0,0,2,1,2,1,0,0,30.24,10000,18,5.6628,0,0,0,0,0,0,0,2,3,349.7500252,529.968172,420.7854764,318.1887465,465.5005045,405.3594264,11.75776667
0,4576.583604,2,3331.204132,0,1052.68,1,4,0,0,1,2,1,2,0,0,30.03,10000,18,4.1184,0,0,0,0,0,0,0,2,3,389.8331165,355.4574986,389.3246918,321.2806173,391.341408,372.6453075,11.73333333
0,4406.700096,0,2721.113968,1,900.16,2,2,0,0,2,1,2,1,0,0,30.15,10000,17,6.6924,0,0,0,0,0,0,0,2,3,431.2392704,380.5108444,455.1102722,384.2984212,425.0259788,404.6186823,11.71666667
1,3664.839038,0,2636.931582,1,632.99,0,0,3,2,3,0,0,0,3,0,30.27,10000,13,4.6332,0,0,0,0,0,0,0,2,3,316.413689,435.1881791,337.4397371,320.9776102,457.8601392,375.8009341,11.71666667
0,4196.753745,2,3424.662474,0,576.89,2,1,0,0,2,1,2,1,0,0,30.18,10000,18,6.6924,0,0,0,0,0,0,0,2,3,352.861932,487.68935,384.442488,352.3046125,476.74546,413.9346807,11.7
0,2897.585585,2,2124.478679,0,376.08,2,4,0,0,2,1,2,1,0,0,30.27,10000,12,4.6332,0,0,0,0,0,0,0,2,3,235.806774,476.8685899,429.186559,264.7677442,473.320154,379.6801997,11.7
0,3569.676871,0,2774.224608,0,339.64,2,7,0,0,1,2,1,2,0,0,30.18,10000,18,2.0592,0,0,0,0,0,0,0,2,2,336.1281589,545.9813417,514.829485,306.9381241,510.5664959,485.551029,11.68333333
1,3418.14034,0,2703.32457,1,446.48,0,0,2,1,2,1,0,0,2,1,30.27,10000,17,4.6332,0,0,0,0,0,0,0,2,3,297.1138267,438.6396051,328.7751245,285.8456329,458.3698644,331.3087052,11.67546667
1,4204.267883,0,2305.129088,2,959.56,0,0,1,4,1,2,0,0,1,2,30.15,10000,18,1.0296,0,0,0,0,0,0,0,2,3,313.6960744,409.166125,414.2611248,307.484252,444.3569074,371.9241282,11.66975
1,4361.880654,0,1965.739624,1,976.98,0,0,3,0,3,0,0,0,3,0,30.21,10000,21,2.0592,0,0,0,0,0,0,0,2,3,351.1696824,380.8863602,351.2071631,314.6163233,434.2377198,366.0280213,11.65
0,2627.854863,0,1833.940898,0,377.98,2,1,0,0,2,1,2,1,0,0,30.27,10000,17,4.6332,0,0,0,0,0,0,0,2,3,310.0052998,438.6396051,323.2045362,285.4825298,458.3698644,353.6727961,11.63333333
0,4144.388734,0,2213.364529,1,955.88,1,1,0,0,2,1,2,1,0,0,30.15,9000,18,7.2072,0,0,0,0,0,0,0,2,3,288.1704343,526.3457827,429.9321214,289.9570429,444.5170673,407.9528964,11.63333333
0,4106.401262,2,3501.545158,0,605.04,2,2,0,0,2,1,2,1,0,0,30.36,10000,18,6.1776,0,0,0,0,0,0,0,2,3,303.4986531,495.7893287,452.4566658,322.0658913,440.3615527,393.6628934,11.63333333
0,3675.05886,0,2839.653716,0,532.99,4,0,0,0,3,0,3,0,0,0,30.27,10000,15,5.148,0,0,0,0,0,0,0,2,3,282.1977563,420.3782373,336.883,296.2363066,429.3327858,351.2879968,11.61666667
0,3358.402256,2,2637.317027,0,374.55,3,2,0,0,2,1,2,1,0,0,30.33,10000,15,5.148,0,0,0,0,0,0,0,2,3,363.758368,449.5959496,387.2805415,361.1050836,443.725738,375.7333495,11.61666667
0,5210.806645,2,4694.968531,0,641.57,1,3,0,0,1,2,1,2,0,0,30.15,10000,18,1.0296,0,0,0,0,0,0,0,2,2,262.8236347,461.3155052,359.5686265,268.5845349,462.6705265,343.1197884,11.61666667
0,5650.701793,0,4606.804244,0,962.85,2,2,0,0,2,1,2,1,0,0,30.15,10000,18,1.0296,0,0,0,0,0,0,0,2,2,266.985,442.28024,334.8584742,278.4172012,466.8943595,372.745431,11.61666667
0,3357.904033,2,2710.950257,0,375.5,1,3,0,0,1,2,1,2,0,0,30.27,10000,15,5.148,0,0,0,0,0,0,0,2,3,279.7515024,440.2253593,405.9112322,299.5803962,401.0203462,382.5963498,11.6
0,4837.752306,0,3655.319296,0,969.64,1,3,0,0,2,1,2,1,0,0,30.15,5000,20,2.574,0,0,0,0,0,0,0,2,3,302.5499682,471.2143245,404.3796446,242.5347555,463.0361195,386.8821464,11.56666667
0,4125.760886,0,3446.783614,1,378.08,2,3,0,0,2,1,2,1,0,0,29.97,9000,21,8.7516,0,0,0,0,0,0,0,2,2,275.7967959,398.6024913,362.9934038,267.6339095,443.5011856,378.9875162,11.55
0,3358.402256,2,2637.317027,0,374.55,3,2,0,0,3,0,3,0,0,0,30.18,8000,18,3.6036,0,0,0,0,0,0,0,2,3,322.9152179,456.2264899,316.2454998,280.9650137,519.9535542,381.2545238,11.53333333
1,3951.382633,0,2490.580612,1,710.26,0,0,3,1,3,0,0,0,3,0,30.15,10000,17,8.7516,0,0,0,0,0,0,0,2,3,317.793076,458.634659,363.1005146,310.7695638,477.2517614,383.2033087,11.5074
0,3820.71889,0,3099.595702,0,390.07,5,2,0,0,3,0,3,0,0,0,30.09,10000,15,9.7812,0,0,0,0,0,0,0,2,2,434.0326913,485.522594,454.2998175,420.125108,466.5003871,459.7776426,11.48198333
0,4366.102577,0,3596.301741,1,395.29,2,1,0,0,3,0,3,0,0,0,30.21,10000,16,6.1776,0,0,0,0,0,0,0,2,2,258.0990917,464.0900289,360.9161321,272.2179777,444.9541003,361.0945603,11.46666667
0,4767.22092,2,2721.113968,1,789.94,2,4,0,0,2,1,2,1,0,0,30.15,10000,17,6.6924,0,0,0,0,0,0,0,2,3,454.9168866,380.5108444,431.558608,398.1394751,425.0259788,401.9174647,11.46666667
0,4406.242748,0,3308.110207,0,608.16,2,3,0,0,2,1,2,1,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,2,339.4152803,499.2308072,388.6476874,340.6601321,481.4340628,410.4488089,11.46666667
1,4345.183498,0,2576.791978,1,860.84,0,0,2,0,3,0,0,0,3,0,30.21,9000,10,5.148,0,0,0,0,0,0,0,2,3,317.0187026,396.646297,295.4150124,320.5635295,424.566363,386.6693635,11.46666667
0,3289.17725,0,2641.093135,0,285.67,1,2,0,0,2,1,2,1,0,0,30.15,10000,20,2.0592,0,0,0,0,0,0,0,2,3,307.3399971,416.5036566,357.9251704,319.5049928,448.4598171,384.7313008,11.46666667
1,3613.299437,0,1973.738126,1,822.97,0,0,3,0,3,0,0,0,3,0,30.18,9000,10,5.148,0,0,0,0,0,0,0,2,3,300.2225173,445.8292719,370.0780765,283.5760973,445.45553,361.7040357,11.45
0,5456.117096,0,4697.139996,0,697.64,3,3,0,0,3,0,3,0,0,0,30.15,10000,20,2.0592,0,0,0,0,0,0,0,2,2,289.3267445,431.1475887,341.2670637,346.1250801,416.2786362,373.4977744,11.45
1,4570.216983,0,3584.513257,1,640.89,0,0,2,1,2,1,0,0,2,1,30.24,10000,17,5.148,0,0,0,0,0,0,0,2,3,353.6694595,422.2372088,434.8881987,299.8853131,424.1841484,413.698347,11.42498333
0,4244.184249,0,3308.110207,0,690.17,1,2,0,0,2,1,2,1,0,0,30.15,8000,19,8.2368,0,0,0,0,0,0,0,2,2,217.4347018,418.1534158,228.4603619,268.2561832,434.465087,304.1452414,11.4
0,4632.826756,0,3965.460119,0,368.72,2,2,0,0,2,1,2,1,0,0,30.33,10000,15,5.148,0,0,0,0,0,0,0,2,3,288.7193257,513.612214,395.6900233,292.7381827,536.6817134,382.1174808,11.35
0,3619.524591,0,2721.596691,0,329.95,3,2,0,0,3,0,3,0,0,0,30.18,9000,18,3.6036,0,0,0,0,0,0,0,2,2,326.7179649,443.7341807,432.280742,323.2252246,424.111334,394.8809834,11.33333333
0,3149.891195,2,2124.478679,0,375.74,3,2,0,0,2,1,2,1,0,0,30.09,10000,22,2.0592,0,0,0,0,0,0,0,2,3,240.8019557,360.0070283,339.9073376,263.3618108,416.4313552,307.7170855,11.33333333
1,4197.042852,0,2584.165744,1,982.05,0,0,2,1,3,0,0,0,3,0,30.09,5000,19,2.0592,0,0,0,0,0,0,0,2,3,218.9498576,485.3262973,353.9755276,213.1794564,469.3014039,331.7934756,11.31666667
0,3161.526024,0,2646.620902,0,350.29,2,5,0,0,1,2,1,2,0,0,29.97,9000,20,2.0592,0,0,0,0,0,0,0,2,2,335.1008578,466.3898881,475.6096316,308.291041,507.1825408,436.5965814,11.31666667
1,4245.128869,0,2046.683675,1,802.09,0,0,2,1,2,1,0,0,2,1,30.21,10000,16,6.6924,0,0,0,0,0,0,0,2,3,276.5907789,482.3528215,382.1210685,267.9666185,462.0888069,379.4718002,11.29293333
0,3149.891195,2,2124.478679,0,375.74,2,1,0,0,2,1,2,1,0,0,30.27,10000,15,5.148,0,0,0,0,0,0,0,2,3,266.3288899,420.3782373,369.5826771,288.5314369,429.3327858,363.870315,11.28333333
0,3817.254325,2,3136.585927,0,241.64,3,2,0,0,3,0,3,0,0,0,29.97,10000,19,9.2664,0,0,0,0,0,0,0,2,3,407.9780121,504.2011453,438.0395252,345.6256793,468.2247903,367.059807,11.28333333
0,3971.851549,2,3136.585927,0,239.42,1,1,0,0,3,0,3,0,0,0,30.3,10000,15,5.6628,0,0,0,0,0,0,0,2,3,298.2211612,440.2585662,311.3158571,282.4771082,476.9353901,309.6121317,11.26666667
0,4438.13372,2,3596.193276,0,454.15,3,3,0,0,2,1,2,1,0,0,30.3,10000,17,7.2072,0,0,0,0,0,0,0,2,3,345.0141385,542.2915736,502.2628232,282.3258422,439.0527587,443.6528561,11.25
0,4265.998722,2,3891.401824,0,497.77,2,3,0,0,2,1,2,1,0,0,30.06,3700,22,3.0888,0,0,0,0,0,1,0,2,3,331.6312729,462.8178121,410.7711558,319.4910915,455.9403059,392.4568897,11.23333333
0,4020.053995,0,3181.585221,0,808.2,1,4,0,0,3,0,3,0,0,0,30.06,10000,19,1.5444,0,0,0,0,0,0,0,2,2,397.4534722,455.441012,414.3742702,364.6632929,418.9132531,426.4472421,11.23136667
0,3712.955531,2,2774.224608,0,334.63,2,1,0,0,3,0,3,0,0,0,30.24,10000,17,4.6332,0,0,0,0,0,0,0,2,3,300.2589649,386.1469151,290.3743274,322.8523388,418.9036697,327.4901708,11.21666667
0,2706.745784,2,1833.940898,0,458.03,1,1,0,0,2,1,2,1,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,3,280.8677637,389.9250865,315.9653659,336.4336894,416.1240327,325.7517718,11.21666667
0,2970.699216,2,2124.478679,0,374.16,3,0,0,0,3,0,3,0,0,0,30.36,10000,17,4.6332,0,0,0,0,0,0,0,2,3,337.1197259,457.5758953,338.7099469,332.7455143,427.3099229,374.7736618,11.21666667
0,3221.27536,2,2124.478679,0,375.17,2,2,0,0,2,1,2,1,0,0,30.33,10000,15,4.1184,0,0,0,0,0,0,0,2,3,286.8737447,396.1470706,395.482177,275.0634779,378.1770275,355.3925304,11.18333333
0,3357.904033,2,2710.950257,0,375.5,2,0,0,0,3,0,3,0,0,0,30.24,10000,17,3.6036,0,0,0,0,0,0,0,2,3,335.672249,396.8742553,353.7195042,355.3260347,394.1780442,366.2732522,11.18333333
0,2969.582029,2,1833.940898,0,375.59,2,2,0,0,3,0,3,0,0,0,30.09,10000,17,4.6332,0,0,0,0,0,0,0,2,3,256.2530972,475.6251309,359.5337246,288.3860179,506.9411259,383.6191043,11.16666667
